Model,Dataset,Image,clDice,SkeletonF1_r2,SkeletonMethod,PredictionSkeletonPixels,GTSkeletonPixels,PredictionPath,GTPath
FSG-Net,AFIO,IM005249,0.7463688120633648,0.6401656420953902,skimage.morphology.skeletonize,10573,13214,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005249.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005249.png
FSG-Net,AFIO,IM005283,0.7841136342510521,0.6947659305562915,skimage.morphology.skeletonize,11665,13764,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005283.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005283.png
FSG-Net,AFIO,IM005320,0.6749460206481449,0.5408404443412388,skimage.morphology.skeletonize,4988,6945,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005320.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005320.png
FSG-Net,AFIO,IM005321,0.7540185418602835,0.6782665067369568,skimage.morphology.skeletonize,7707,8910,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005321.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005321.png
FSG-Net,AFIO,IM005357,0.8026631020494117,0.6394702109316462,skimage.morphology.skeletonize,8682,10605,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005357.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005357.png
FSG-Net,AFIO,IM005387,0.7904254882808521,0.676058662496725,skimage.morphology.skeletonize,11444,13918,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005387.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005387.png
FSG-Net,AFIO,IM005456,0.733543188830552,0.6679096720512442,skimage.morphology.skeletonize,9469,11387,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005456.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005456.png
FSG-Net,AFIO,IM005457,0.7451814215908407,0.6735506636241448,skimage.morphology.skeletonize,9263,11639,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005457.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005457.png
FSG-Net,AFIO,IM005488,0.7687852177574682,0.7024713874094609,skimage.morphology.skeletonize,15908,19672,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005488.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005488.png
FSG-Net,AFIO,IM005489,0.784292874234693,0.7137265571753503,skimage.morphology.skeletonize,13752,17176,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005489.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005489.png
FSG-Net,AFIO,IM005523,0.7717507175203273,0.6998213051072123,skimage.morphology.skeletonize,12851,15197,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005523.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005523.png
FSG-Net,AFIO,IM005524,0.7554424685964172,0.6902985613550381,skimage.morphology.skeletonize,14656,18498,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005524.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005524.png
FSG-Net,AFIO,IM005558,0.7958973859818048,0.7163401055446463,skimage.morphology.skeletonize,13906,16168,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005558.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005558.png
FSG-Net,AFIO,IM005713,0.7874151825712198,0.7021739543753954,skimage.morphology.skeletonize,13951,17073,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005713.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005713.png
FSG-Net,AFIO,IM005806,0.7484669550870563,0.6333764202554356,skimage.morphology.skeletonize,9155,12060,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005806.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005806.png
FSG-Net,AFIO,IM005833,0.7452115089805627,0.6578345728062794,skimage.morphology.skeletonize,14119,17571,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005833.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005833.png
FSG-Net,AFIO,IM005834,0.8213603103198516,0.7433188003628519,skimage.morphology.skeletonize,16046,19034,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM005834.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005834.png
FSG-Net,AFIO,IM006037,0.8035674769695542,0.6309705631657185,skimage.morphology.skeletonize,10026,11594,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM006037.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006037.png
FSG-Net,AFIO,IM006105,0.7554550134769312,0.6679321218490246,skimage.morphology.skeletonize,11928,15089,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM006105.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006105.png
FSG-Net,AFIO,IM006106,0.76216210230864,0.6908102518502386,skimage.morphology.skeletonize,13403,17172,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\AFIO\pred_masks\IM006106.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM006106.png
FSG-Net,CHASEDB1,Image_01L,0.8506299761331101,0.8433291816527216,skimage.morphology.skeletonize,8895,10318,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_01L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_01L.png
FSG-Net,CHASEDB1,Image_01R,0.8472806823947872,0.8308521303805082,skimage.morphology.skeletonize,9079,10635,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_01R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_01R.png
FSG-Net,CHASEDB1,Image_02L,0.7584801192654905,0.7705146370164021,skimage.morphology.skeletonize,9084,12543,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_02L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_02L.png
FSG-Net,CHASEDB1,Image_02R,0.7818631356626292,0.7628206158173707,skimage.morphology.skeletonize,9145,12551,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_02R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_02R.png
FSG-Net,CHASEDB1,Image_03L,0.787504475624688,0.7881295998222284,skimage.morphology.skeletonize,9843,12761,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_03L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_03L.png
FSG-Net,CHASEDB1,Image_03R,0.8584887740201791,0.8464390392536334,skimage.morphology.skeletonize,9798,11173,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_03R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_03R.png
FSG-Net,CHASEDB1,Image_04L,0.8648013642476192,0.8235906356874395,skimage.morphology.skeletonize,8771,9745,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_04L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04L.png
FSG-Net,CHASEDB1,Image_04R,0.8069961978744064,0.7898348203320088,skimage.morphology.skeletonize,8984,10218,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_04R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_04R.png
FSG-Net,CHASEDB1,Image_05L,0.8650745337432626,0.8233708127462861,skimage.morphology.skeletonize,9714,10526,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_05L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05L.png
FSG-Net,CHASEDB1,Image_05R,0.8372544098447231,0.8491783773948866,skimage.morphology.skeletonize,10571,11895,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_05R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_05R.png
FSG-Net,CHASEDB1,Image_06L,0.8346628703474614,0.8207794590278858,skimage.morphology.skeletonize,8885,10654,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_06L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06L.png
FSG-Net,CHASEDB1,Image_06R,0.7960993501923337,0.791936828572761,skimage.morphology.skeletonize,9184,11663,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_06R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_06R.png
FSG-Net,CHASEDB1,Image_07L,0.8303137628245059,0.8366628052434909,skimage.morphology.skeletonize,10652,12015,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_07L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07L.png
FSG-Net,CHASEDB1,Image_07R,0.8201296350160133,0.8268950745447596,skimage.morphology.skeletonize,10050,11359,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_07R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_07R.png
FSG-Net,CHASEDB1,Image_08L,0.8043737299033953,0.7746757245096753,skimage.morphology.skeletonize,8317,10136,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_08L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08L.png
FSG-Net,CHASEDB1,Image_08R,0.8333542111588905,0.8179412478033913,skimage.morphology.skeletonize,8120,9315,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_08R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_08R.png
FSG-Net,CHASEDB1,Image_09L,0.8602697741547904,0.8497067412034578,skimage.morphology.skeletonize,7759,8144,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_09L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09L.png
FSG-Net,CHASEDB1,Image_09R,0.8316445753442896,0.8555967104714194,skimage.morphology.skeletonize,7941,8818,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_09R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_09R.png
FSG-Net,CHASEDB1,Image_10L,0.7672681469833952,0.7671741870466234,skimage.morphology.skeletonize,8636,11093,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_10L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10L.png
FSG-Net,CHASEDB1,Image_10R,0.7494433189195988,0.7623944560800232,skimage.morphology.skeletonize,9146,11672,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_10R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_10R.png
FSG-Net,CHASEDB1,Image_11L,0.8585705168434852,0.8663235985797619,skimage.morphology.skeletonize,8605,9184,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_11L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11L.png
FSG-Net,CHASEDB1,Image_11R,0.8744542740682302,0.8797311745642313,skimage.morphology.skeletonize,8185,8463,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_11R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_11R.png
FSG-Net,CHASEDB1,Image_12L,0.808122888374686,0.7541095377309435,skimage.morphology.skeletonize,9740,11213,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_12L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12L.png
FSG-Net,CHASEDB1,Image_12R,0.8212641458731822,0.8155723260906039,skimage.morphology.skeletonize,10786,12071,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_12R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_12R.png
FSG-Net,CHASEDB1,Image_13L,0.8546309283274145,0.8236368807063553,skimage.morphology.skeletonize,8493,9511,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_13L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13L.png
FSG-Net,CHASEDB1,Image_13R,0.8141823884475391,0.789183623807218,skimage.morphology.skeletonize,8758,10389,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_13R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_13R.png
FSG-Net,CHASEDB1,Image_14L,0.8843671809951051,0.875679431473642,skimage.morphology.skeletonize,9958,9807,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_14L.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14L.png
FSG-Net,CHASEDB1,Image_14R,0.7637235453329304,0.736191865842276,skimage.morphology.skeletonize,8465,8139,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\CHASEDB1\pred_masks\Image_14R.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\CHASEDB1\masks\Image_14R.png
FSG-Net,DualModal2019,DualModal2019_A1_L4,0.8341791252241196,0.828625903981361,skimage.morphology.skeletonize,12727,12354,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_L4.png
FSG-Net,DualModal2019,DualModal2019_A1_R2,0.8233707259003575,0.8652643954620547,skimage.morphology.skeletonize,13592,14229,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A1_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A1_R2.png
FSG-Net,DualModal2019,DualModal2019_A2_R2,0.8063737773346898,0.8498459369464195,skimage.morphology.skeletonize,12757,12806,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A2_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A2_R2.png
FSG-Net,DualModal2019,DualModal2019_A3_L1,0.8514818049849641,0.873095854547479,skimage.morphology.skeletonize,13765,13630,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A3_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_L1.png
FSG-Net,DualModal2019,DualModal2019_A3_R1,0.7947152012724561,0.8695433311796292,skimage.morphology.skeletonize,13600,13764,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A3_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A3_R1.png
FSG-Net,DualModal2019,DualModal2019_A4_L3,0.8406410207367738,0.8860956349461435,skimage.morphology.skeletonize,12147,12119,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A4_L3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_L3.png
FSG-Net,DualModal2019,DualModal2019_A4_R2,0.8779946304798781,0.9106058980241363,skimage.morphology.skeletonize,13082,12987,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A4_R2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A4_R2.png
FSG-Net,DualModal2019,DualModal2019_A5_R4,0.8445622537095889,0.895839085711338,skimage.morphology.skeletonize,12877,12307,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A5_R4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A5_R4.png
FSG-Net,DualModal2019,DualModal2019_A6_L2,0.8377308941902349,0.8684695677303238,skimage.morphology.skeletonize,11939,12129,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A6_L2.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A6_L2.png
FSG-Net,DualModal2019,DualModal2019_A6_R3,0.7957529612403323,0.840150703137237,skimage.morphology.skeletonize,13413,13144,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A6_R3.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A6_R3.png
FSG-Net,DualModal2019,DualModal2019_A7_L1,0.7904589844945756,0.8467668921818341,skimage.morphology.skeletonize,12416,13755,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A7_L1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A7_L1.png
FSG-Net,DualModal2019,DualModal2019_A7_R1,0.7917633288847282,0.8364049320719459,skimage.morphology.skeletonize,11994,11807,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_A7_R1.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_A7_R1.png
FSG-Net,DualModal2019,DualModal2019_C1_L4,0.8865704433586593,0.9115588152850578,skimage.morphology.skeletonize,14648,14563,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\FSG-Net-HRF\test_data\DualModal2019\pred_masks\DualModal2019_C1_L4.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\DualModal2019\masks\DualModal2019_C1_L4.png
